22:04:51.815917	1.97
22:04:51.850917	1.65
22:04:51.884917	1.65
22:04:51.917986	1.65
22:04:51.952080	1.58
22:04:51.987140	1.58
22:04:52.022133	1.58
22:04:52.055142	1.68
22:04:52.089221	1.68
22:04:52.123294	1.68
22:04:52.156294	1.78
22:04:52.191364	1.78
22:04:52.225358	1.83
22:04:52.259354	1.83
22:04:52.293355	1.83
22:04:52.327363	1.64
22:04:52.362412	1.64
22:04:52.396469	1.64
22:04:52.430574	1.65
22:04:52.463573	1.65
22:04:52.498688	2.12
22:04:52.533689	2.12
22:04:52.567696	2.12
22:04:52.601689	3.53
22:04:52.635689	3.53
22:04:52.668698	3.53
22:04:52.703697	4.72
22:04:52.737794	4.72
22:04:52.771424	5.47
22:04:52.804449	5.47
22:04:52.839493	5.47
22:04:52.874500	5.77
22:04:52.908492	5.77
22:04:52.942491	5.77
22:04:52.976492	5.70
22:04:53.010620	5.70
22:04:53.045678	5.50
22:04:53.079668	5.50
22:04:53.112762	5.50
22:04:53.146812	5.56
22:04:53.180812	5.56
22:04:53.215924	5.56
22:04:53.248933	5.80
22:04:53.282987	5.80
22:04:53.317039	5.80
22:04:53.352157	6.18
22:04:53.386216	6.18
22:04:53.420226	6.72
22:04:53.454216	6.72
22:04:53.488271	6.72
22:04:53.522280	6.87
22:04:53.557330	6.87
22:04:53.591324	6.87
22:04:53.625396	6.89
22:04:53.658459	6.89
22:04:53.692512	6.67
22:04:53.727554	6.67
22:04:53.761545	6.67
22:04:53.795565	6.36
22:04:53.828617	6.36
22:04:53.863671	6.36
22:04:53.898672	6.04
22:04:53.932725	6.04
22:04:53.965787	6.00
22:04:53.999778	6.00
22:04:54.034778	6.00
22:04:54.068957	5.86
22:04:54.103042	5.86
22:04:54.137118	5.86
22:04:54.171223	4.67
22:04:54.204233	4.67
22:04:54.239288	4.67
22:04:54.273279	3.52
22:04:54.307332	3.52
22:04:54.340394	2.54
22:04:54.375386	2.54
22:04:54.410388	2.54
22:04:54.444499	1.70
22:04:54.477500	1.70
22:04:54.511612	1.70
22:04:54.546665	0.77
22:04:54.581687	0.77
22:04:54.614834	0.05
22:04:54.648834	0.05
22:04:54.682877	0.05
22:04:54.716948	-0.64
22:04:54.750951	-0.64
22:04:54.785006	-0.64
22:04:54.819055	-1.21
22:04:54.853160	-1.21
22:04:54.887159	-1.12
22:04:54.922232	-1.12
22:04:54.956261	-1.12
22:04:54.990260	-1.07
22:04:55.024260	-1.07
22:04:55.058322	-1.07
22:04:55.093322	-0.36
22:04:55.127366	-0.36
22:04:55.161366	0.27
22:04:55.194366	0.27
22:04:55.228366	0.27
22:04:55.263482	0.61
22:04:55.297473	0.61
22:04:55.330745	0.61
22:04:55.364698	0.33
22:04:55.399746	0.33
22:04:55.433863	0.33
22:04:55.467863	0.00
22:04:55.501855	0.00
22:04:55.535995	-0.92
22:04:55.570989	-0.92
22:04:55.605096	-0.92
22:04:55.639156	-2.67
22:04:55.673148	-2.67
22:04:55.706263	-2.67
22:04:55.740254	-5.35
22:04:55.775285	-5.35
22:04:55.809275	-8.27
22:04:55.843276	-8.27
22:04:55.876306	-8.27
22:04:55.911297	-10.94
22:04:55.946297	-10.94
22:04:55.980359	-10.94
22:04:56.014359	-13.71
22:04:56.047359	-13.71
22:04:56.082368	-16.35
22:04:56.117369	-16.35
22:04:56.151472	-16.35
22:04:56.184619	-18.95
22:04:56.218668	-18.95
22:04:56.252669	-18.95
22:04:56.287782	-21.23
22:04:56.320790	-21.23
22:04:56.354790	-21.23
22:04:56.388790	-23.17
22:04:56.423782	-23.17
22:04:56.458832	-25.05
22:04:56.491903	-25.05
22:04:56.525892	-25.05
22:04:56.559968	-27.24
22:04:56.595128	-27.24
22:04:56.629358	-27.24
22:04:56.663408	-29.30
22:04:56.697408	-29.30
22:04:56.730474	-29.89
22:04:56.764518	-29.89
22:04:56.799577	-29.89
22:04:56.833632	-29.89
22:04:56.866641	-29.89
22:04:56.900641	-29.89
22:04:56.935641	-26.20
22:04:56.970686	-26.20
22:04:57.003746	-19.32
22:04:57.037746	-19.32
22:04:57.071737	-19.32
22:04:57.106792	-11.13
22:04:57.141845	-11.13
22:04:57.174898	-11.13
22:04:57.208899	-2.18
22:04:57.242898	-2.18
22:04:57.275898	6.05
22:04:57.310911	6.05
22:04:57.344464	6.05
22:04:57.378482	14.23
22:04:57.412524	14.23
22:04:57.447517	14.23
22:04:57.482674	22.43
22:04:57.515917	22.43
22:04:57.549958	22.43
22:04:57.583024	30.70
22:04:57.618079	30.70
22:04:57.653176	39.17
22:04:57.687230	39.17
22:04:57.720244	39.17
22:04:57.754864	47.59
22:04:57.787874	47.59
22:04:57.822866	47.59
22:04:57.856864	55.40
22:04:57.890865	55.40
22:04:57.924864	62.86
22:04:57.958865	62.86
22:04:57.993865	62.86
22:04:58.027865	70.21
22:04:58.061865	70.21
22:04:58.094874	70.21
22:04:58.130864	77.12
22:04:58.164924	77.12
22:04:58.198919	83.34
22:04:58.232928	83.34
22:04:58.266920	83.34
22:04:58.299928	88.34
22:04:58.334924	88.34
22:04:58.368994	88.34
22:04:58.402002	89.42
22:04:58.436049	89.42
22:04:58.471102	89.42
22:04:58.506149	89.42
22:04:58.539150	89.42
22:04:58.573158	87.99
22:04:58.607204	87.99
22:04:58.642332	87.99
22:04:58.677390	85.83
22:04:58.710390	85.83
22:04:58.744442	85.83
22:04:58.778442	83.65
22:04:58.812484	83.65
22:04:58.846553	83.03
22:04:58.880604	83.03
22:04:58.914266	83.03
22:04:58.948257	82.82
22:04:58.983252	82.82
22:04:59.018258	82.82
22:04:59.051307	82.86
22:04:59.085403	82.86
22:04:59.119450	82.87
22:04:59.154450	82.87
22:04:59.188509	82.87
22:04:59.222232	82.55
22:04:59.256269	82.55
22:04:59.290282	82.55
22:04:59.324304	82.55
22:04:59.359303	82.55
22:04:59.392304	82.22
22:04:59.426313	82.22
22:04:59.460315	82.22
22:04:59.495303	82.02
22:04:59.530397	82.02
22:04:59.563389	82.02
22:04:59.597398	79.13
22:04:59.631485	79.13
22:04:59.666474	73.80
22:04:59.700594	73.80
22:04:59.734595	73.80
22:04:59.768597	67.31
22:04:59.802637	67.31
22:04:59.835658	67.31
22:04:59.870670	60.47
22:04:59.904668	60.47
22:04:59.938659	60.47
22:04:59.972659	53.60
22:05:00.006659	53.60
22:05:00.041721	46.94
22:05:00.075784	46.94
22:05:00.108884	46.94
22:05:00.143005	40.58
22:05:00.178022	40.58
22:05:00.213074	40.58
22:05:00.246194	34.55
22:05:00.280194	34.55
22:05:00.314241	28.76
22:05:00.348293	28.76
22:05:00.382292	28.76
22:05:00.416347	23.27
22:05:00.450357	23.27
22:05:00.484349	23.27
22:05:00.519407	18.04
22:05:00.553418	18.04
22:05:00.587408	12.97
22:05:00.621429	12.97
22:05:00.655429	12.97
22:05:00.689429	8.12
22:05:00.724429	8.12
22:05:00.758528	8.12
22:05:00.792429	4.97
22:05:00.825438	4.97
22:05:00.859429	3.84
22:05:00.894438	3.84
22:05:00.928438	3.84
22:05:00.962485	3.03
22:05:00.995484	3.03
22:05:01.030515	3.03
22:05:01.065516	3.03
22:05:01.099611	3.03
22:05:01.132619	3.03
22:05:01.166619	5.25
22:05:01.201626	5.25
22:05:01.236611	9.91
22:05:01.270611	9.91
22:05:01.303611	9.91
22:05:01.337611	15.82
22:05:01.371664	15.82
22:05:01.406768	15.82
22:05:01.440769	22.38
22:05:01.473888	22.38
22:05:01.507879	31.35
22:05:01.542879	31.35
22:05:01.577933	31.35
22:05:01.611039	43.44
22:05:01.645153	43.44
22:05:01.679203	43.44
22:05:01.713212	55.86
22:05:01.748212	55.86
22:05:01.782216	68.21
22:05:01.816206	68.21
22:05:01.850213	68.21
22:05:01.883938	80.46
22:05:01.918976	80.46
22:05:01.951986	80.46
22:05:01.985976	92.48
22:05:02.020089	92.48
22:05:02.055142	104.32
22:05:02.089200	104.32
22:05:02.123231	104.32
22:05:02.157233	116.48
22:05:02.191231	116.48
22:05:02.226275	116.48
22:05:02.260392	129.28
22:05:02.294429	129.28
22:05:02.328491	129.28
22:05:02.361482	141.25
22:05:02.395546	141.25
22:05:02.430609	152.04
22:05:02.464652	152.04
22:05:02.497766	152.04
22:05:02.531817	162.77
22:05:02.566818	162.77
22:05:02.601818	162.77
22:05:02.635817	173.30
22:05:02.668878	173.30
22:05:02.702868	183.66
22:05:02.737978	183.66
22:05:02.772657	183.66
22:05:02.806657	193.88
22:05:02.840658	193.88
22:05:02.873725	193.88
22:05:02.907716	203.81
22:05:02.942819	203.81
22:05:02.976819	211.37
22:05:03.009827	211.37
22:05:03.043818	211.37
22:05:03.078873	215.64
22:05:03.113926	215.64
22:05:03.146935	215.64
22:05:03.180926	219.43
22:05:03.214926	219.43
22:05:03.249991	223.13
22:05:03.284069	223.13
22:05:03.318126	223.13
22:05:03.352116	226.67
22:05:03.386118	226.67
22:05:03.420117	226.67
22:05:03.454179	230.11
22:05:03.488226	230.11
22:05:03.522302	230.11
22:05:03.556303	233.39
22:05:03.590312	233.39
22:05:03.625423	236.09
22:05:03.659467	236.09
22:05:03.693580	236.09
22:05:03.726648	237.83
22:05:03.761639	237.83
22:05:03.796640	237.83
22:05:03.830639	238.80
22:05:03.863650	238.80
22:05:03.897648	239.10
22:05:03.931650	239.10
22:05:03.966747	239.10
22:05:04.000505	239.12
22:05:04.033513	239.12
22:05:04.067567	239.12
22:05:04.102616	239.06
22:05:04.137615	239.06
22:05:04.171669	238.95
22:05:04.204669	238.95
22:05:04.238678	238.95
22:05:04.273709	238.82
22:05:04.308763	238.82
22:05:04.341844	238.82
22:05:04.375984	238.54
22:05:04.409974	238.54
22:05:04.443090	238.54
22:05:04.478082	237.78
22:05:04.512260	237.78
22:05:04.546314	236.32
22:05:04.579323	236.32
22:05:04.614322	236.32
22:05:04.649313	233.59
22:05:04.683324	233.59
22:05:04.716377	233.59
22:05:04.750383	228.33
22:05:04.785376	228.33
22:05:04.820367	221.68
22:05:04.854424	221.68
22:05:04.888424	221.68
22:05:04.921610	214.42
22:05:04.955596	214.42
22:05:04.990654	214.42
22:05:05.023654	206.90
22:05:05.057663	206.90
22:05:05.091655	199.29
22:05:05.126789	199.29
22:05:05.160877	199.29
22:05:05.194936	191.60
22:05:05.228927	191.60
22:05:05.263034	191.60
22:05:05.297160	183.95
22:05:05.332148	183.95
22:05:05.366202	176.35
22:05:05.399298	176.35
22:05:05.433376	176.35
22:05:05.467368	168.77
22:05:05.502429	168.77
22:05:05.536442	168.77
22:05:05.569442	161.16
22:05:05.603502	161.16
22:05:05.638555	161.16
22:05:05.673555	153.56
22:05:05.706672	153.56
22:05:05.740824	145.87
22:05:05.774834	145.87
22:05:05.809824	145.87
22:05:05.843833	138.33
22:05:05.877835	138.33
22:05:05.911825	138.33
22:05:05.945824	131.28
22:05:05.979827	131.28
22:05:06.013942	124.77
22:05:06.047993	124.77
22:05:06.081979	124.77
22:05:06.115979	119.24
22:05:06.150033	119.24
22:05:06.185046	119.24
22:05:06.219093	114.21
22:05:06.252157	114.21
22:05:06.286159	107.77
22:05:06.321157	107.77
22:05:06.356150	107.77
22:05:06.390159	102.25
22:05:06.423150	102.25
22:05:06.457157	102.25
22:05:06.491203	98.20
22:05:06.526204	98.20
22:05:06.560203	98.20
22:05:06.593396	98.20
22:05:06.627363	98.20
22:05:06.662432	98.30
22:05:06.696596	98.30
22:05:06.730709	98.30
22:05:06.764699	100.83
22:05:06.798699	100.83
22:05:06.833700	100.83
22:05:06.867701	104.46
22:05:06.901754	104.46
22:05:06.935751	109.41
22:05:06.969752	109.41
22:05:07.002761	109.41
22:05:07.037816	115.64
22:05:07.071865	115.64
22:05:07.105862	115.64
22:05:07.138929	124.79
22:05:07.173920	124.79
22:05:07.208972	138.92
22:05:07.242972	138.92
22:05:07.277020	138.92
22:05:07.310098	154.27
22:05:07.345736	154.27
22:05:07.379800	154.27
22:05:07.413800	169.65
22:05:07.447883	169.65
22:05:07.481874	185.08
22:05:07.514875	185.08
22:05:07.549876	185.08
22:05:07.583930	200.71
22:05:07.617950	200.71
22:05:07.651950	200.71
22:05:07.686057	217.85
22:05:07.721111	217.85
22:05:07.754830	241.69
22:05:07.788896	241.69
22:05:07.821905	241.69
22:05:07.856904	270.23
22:05:07.891952	270.23
22:05:07.925962	270.23
22:05:07.960006	298.36
22:05:07.993016	298.36
22:05:08.027023	298.36
22:05:08.062123	325.22
22:05:08.095123	325.22
22:05:08.129243	347.96
22:05:08.163290	347.96
22:05:08.198373	347.96
22:05:08.233375	368.31
22:05:08.266419	368.31
22:05:08.300418	368.31
22:05:08.334408	387.52
22:05:08.369409	387.52
22:05:08.404416	405.41
22:05:08.437528	405.41
22:05:08.471581	405.41
22:05:08.505582	421.98
22:05:08.538612	421.98
22:05:08.573623	421.98
22:05:08.607730	435.60
22:05:08.641730	435.60
22:05:08.674791	444.28
22:05:08.709953	444.28
22:05:08.745018	444.28
22:05:08.779070	451.80
22:05:08.812119	451.80
22:05:08.846119	451.80
22:05:08.881119	459.25
22:05:08.916181	459.25
22:05:08.950182	466.68
22:05:08.983190	466.68
22:05:09.017190	466.68
22:05:09.051182	474.01
22:05:09.086214	474.01
22:05:09.119918	474.01
22:05:09.153971	480.10
22:05:09.187045	480.10
22:05:09.222044	480.10
22:05:09.257044	481.52
22:05:09.290054	481.52
22:05:09.324044	481.53
22:05:09.358096	481.53
22:05:09.393097	481.53
22:05:09.427160	480.97
22:05:09.461213	480.97
22:05:09.495253	480.97
22:05:09.529253	480.50
22:05:09.563361	480.50
22:05:09.597369	480.08
22:05:09.631361	480.08
22:05:09.665360	480.08
22:05:09.699422	479.71
22:05:09.734449	479.71
22:05:09.768448	479.71
22:05:09.802448	479.33
22:05:09.836501	479.33
22:05:09.870521	478.94
22:05:09.904550	478.94
22:05:09.939704	478.94
22:05:09.973703	478.57
22:05:10.007703	478.57
22:05:10.040703	478.57
22:05:10.074756	478.21
22:05:10.109821	478.21
22:05:10.142818	478.21
22:05:10.176876	477.86
22:05:10.210880	477.86
22:05:10.246024	477.45
22:05:10.281153	477.45
22:05:10.314162	477.45
22:05:10.348152	476.84
22:05:10.382215	476.84
22:05:10.417206	476.84
22:05:10.451258	475.43
22:05:10.485321	475.43
22:05:10.519312	469.31
22:05:10.553323	469.31
22:05:10.586324	469.31
22:05:10.621321	455.78
22:05:10.655321	455.78
22:05:10.689313	455.78
22:05:10.723372	436.89
22:05:10.757432	436.89
22:05:10.792432	416.40
22:05:10.826440	416.40
22:05:10.860556	416.40
22:05:10.893556	395.81
22:05:10.928614	395.81
22:05:10.963610	395.81
22:05:10.997634	375.15
22:05:11.030743	375.15
22:05:11.064735	354.49
22:05:11.098735	354.49
22:05:11.133793	354.49
22:05:11.167785	333.86
22:05:11.200792	333.86
22:05:11.234853	333.86
22:05:11.269902	313.30
22:05:11.304901	313.30
22:05:11.337964	313.30
22:05:11.372027	292.80
22:05:11.406124	292.80
22:05:11.441179	272.33
22:05:11.475240	272.33
22:05:11.509352	272.33
22:05:11.543405	251.95
22:05:11.576459	251.95
22:05:11.610513	251.95
22:05:11.645565	231.65
22:05:11.679564	231.65
22:05:11.712627	211.61
22:05:11.746682	211.61
22:05:11.781741	211.61
22:05:11.816743	192.03
22:05:11.849804	192.03
22:05:11.883805	192.03
22:05:11.917855	173.57
22:05:11.952864	173.57
22:05:11.987910	160.13
22:05:12.020920	160.13
22:05:12.054919	160.13
22:05:12.088962	155.03
22:05:12.123097	155.03
22:05:12.157218	155.03
22:05:12.191209	155.03
22:05:12.225274	155.03
22:05:12.258320	156.91
22:05:12.293382	156.91
22:05:12.328427	156.91
22:05:12.362428	161.17
22:05:12.395534	161.17
22:05:12.429603	161.17
22:05:12.464591	165.83
22:05:12.499599	165.83
22:05:12.533591	165.83
22:05:12.566601	170.84
22:05:12.600591	170.84
22:05:12.634591	176.15
22:05:12.669598	176.15
22:05:12.702606	176.15
22:05:12.736663	181.63
22:05:12.771228	181.63
22:05:12.805238	181.63
22:05:12.840286	187.24
22:05:12.874349	187.24
22:05:12.907400	192.83
22:05:12.941452	192.83
22:05:12.976506	192.83
22:05:13.011557	198.36
22:05:13.045557	198.36
22:05:13.078571	198.36
22:05:13.112610	203.87
22:05:13.146666	203.87
22:05:13.180728	209.31
22:05:13.214728	209.31
22:05:13.248745	209.31
22:05:13.282849	214.61
22:05:13.317849	214.61
22:05:13.351945	214.61
22:05:13.385955	219.72
22:05:13.419955	219.72
22:05:13.454132	224.64
22:05:13.488184	224.64
22:05:13.523184	224.64
22:05:13.557190	229.39
22:05:13.591176	229.39
22:05:13.624240	229.39
22:05:13.658251	233.42
22:05:13.693305	233.42
22:05:13.729304	233.42
22:05:13.760304	236.01
22:05:13.794373	236.01
22:05:13.829369	237.95
22:05:13.864365	237.95
22:05:13.898364	237.95
22:05:13.931391	239.67
22:05:13.965400	239.67
22:05:14.000390	239.67
22:05:14.035400	241.22
22:05:14.069391	241.22
22:05:14.102440	242.56
22:05:14.136450	242.56
22:05:14.170451	242.56
22:05:14.205511	243.79
22:05:14.238611	243.79
22:05:14.272660	243.79
22:05:14.306428	244.88
22:05:14.341450	244.88
22:05:14.376531	245.94
22:05:14.409582	245.94
22:05:14.443688	245.94
22:05:14.477745	246.87
22:05:14.512802	246.87
22:05:14.546859	246.87
22:05:14.580860	247.82
22:05:14.614851	247.82
22:05:14.648903	247.82
22:05:14.681970	248.66
22:05:14.717035	248.66
22:05:14.751060	249.36
22:05:14.785054	249.36
22:05:14.818212	249.36
22:05:14.853223	250.08
22:05:14.888276	250.08
22:05:14.921343	250.08
22:05:14.955334	250.78
22:05:14.989363	250.78
22:05:15.024406	251.41
22:05:15.059459	251.41
22:05:15.092525	251.41
22:05:15.126549	251.90
22:05:15.160536	251.90
22:05:15.194537	251.90
22:05:15.228600	252.24
22:05:15.262591	252.24
22:05:15.296633	252.46
22:05:15.330633	252.46
22:05:15.365634	252.46
22:05:15.399699	252.63
22:05:15.433785	252.63
22:05:15.467848	252.63
22:05:15.501838	252.74
22:05:15.535897	252.74
22:05:15.570945	252.78
22:05:15.604946	252.78
22:05:15.638966	252.78
22:05:15.672081	252.73
22:05:15.706144	252.73
22:05:15.741189	252.73
22:05:15.774187	252.60
22:05:15.808244	252.60
22:05:15.842353	252.60
22:05:15.877406	252.48
22:05:15.912432	252.48
22:05:15.945478	252.37
22:05:15.979579	252.37
22:05:16.013691	252.37
22:05:16.047810	252.32
22:05:16.082801	252.32
22:05:16.116855	252.32
22:05:16.149971	252.32
22:05:16.183981	252.32
22:05:16.217980	252.36
22:05:16.252971	252.36
22:05:16.286970	252.36
22:05:16.320073	252.52
22:05:16.354143	252.52
22:05:16.389208	252.52
22:05:16.423270	252.76
22:05:16.457329	252.76
22:05:16.491320	252.93
22:05:16.525323	252.93
22:05:16.560321	252.93
22:05:16.595322	253.10
22:05:16.628386	253.10
22:05:16.662408	253.10
22:05:16.696463	253.27
22:05:16.730462	253.27
22:05:16.764472	253.48
22:05:16.798472	253.48
22:05:16.832515	253.48
22:05:16.866540	253.76
22:05:16.900536	253.76
22:05:16.935596	253.76
22:05:16.969599	254.07
22:05:17.003596	254.07
22:05:17.037647	254.07
22:05:17.071696	254.47
22:05:17.106806	254.47
22:05:17.140806	254.88
22:05:17.174806	254.88
22:05:17.207806	254.88
22:05:17.241806	255.32
22:05:17.276806	255.32
22:05:17.310807	255.32
22:05:17.344035	255.80
22:05:17.378080	255.80
22:05:17.412710	256.38
22:05:17.447366	256.38
22:05:17.481364	256.38
22:05:17.515149	257.06
22:05:17.549247	257.06
22:05:17.584278	257.06
22:05:17.618332	257.81
22:05:17.652393	257.81
22:05:17.686383	258.62
22:05:17.720492	258.62
22:05:17.753839	258.62
22:05:17.788884	259.49
22:05:17.822883	259.49
22:05:17.856943	259.49
22:05:17.890002	260.43
22:05:17.925175	260.43
22:05:17.959184	261.37
22:05:17.993184	261.37
22:05:18.027236	261.37
22:05:18.061236	262.27
22:05:18.095290	262.27
22:05:18.130482	262.27
22:05:18.164537	263.13
22:05:18.198592	263.13
22:05:18.231642	263.13
22:05:18.265756	263.88
22:05:18.300816	263.88
22:05:18.334804	264.53
22:05:18.367827	264.53
22:05:18.401891	264.53
22:05:18.436881	265.12
22:05:18.471882	265.12
22:05:18.505881	265.12
22:05:18.538997	265.61
22:05:18.573051	265.61
22:05:18.608162	266.07
22:05:18.642224	266.07
22:05:18.676276	266.07
22:05:18.710348	266.44
22:05:18.743451	266.44
22:05:18.777459	266.44
22:05:18.812451	266.74
22:05:18.846453	266.74
22:05:18.879567	266.83
22:05:18.913728	266.83
22:05:18.948740	266.83
22:05:18.983748	266.83
22:05:19.016917	266.83
22:05:19.051028	266.83
22:05:19.085018	266.78
22:05:19.120018	266.78
22:05:19.154139	266.65
22:05:19.188138	266.65
22:05:19.222192	266.65
22:05:19.256192	266.27
22:05:19.289202	266.27
22:05:19.324200	266.27
22:05:19.358303	265.38
22:05:19.392303	265.38
22:05:19.426360	265.38
22:05:19.460369	263.86
22:05:19.495368	263.86
22:05:19.529361	261.88
22:05:19.563359	261.88
22:05:19.596424	261.88
22:05:19.631457	259.60
22:05:19.666455	259.60
22:05:19.700475	259.60
22:05:19.734520	256.73
22:05:19.767590	256.73
22:05:19.801590	252.92
22:05:19.836672	252.92
22:05:19.869720	252.92
22:05:19.903717	248.62
22:05:19.937772	248.62
22:05:19.972825	248.62
22:05:20.007824	244.28
22:05:20.040834	244.28
22:05:20.074833	239.94
22:05:20.108833	239.94
22:05:20.143824	239.94
22:05:20.178824	235.66
22:05:20.211887	235.66
22:05:20.245901	235.66
22:05:20.279901	231.43
22:05:20.313048	231.43
22:05:20.348172	231.43
22:05:20.382187	227.26
22:05:20.416241	227.26
22:05:20.449368	223.22
22:05:20.484368	223.22
22:05:20.519404	223.22
22:05:20.553404	219.24
22:05:20.586404	219.24
22:05:20.620405	219.24
22:05:20.655413	215.33
22:05:20.690461	215.33
22:05:20.725469	211.64
22:05:20.758461	211.64
22:05:20.791461	211.64
22:05:20.825492	208.44
22:05:20.860483	208.44
22:05:20.894484	208.44
22:05:20.927484	205.90
22:05:20.961537	205.90
22:05:20.996538	204.00
22:05:21.031620	204.00
22:05:21.064629	204.00
22:05:21.098630	202.63
22:05:21.132620	202.63
22:05:21.167686	202.63
22:05:21.201787	202.06
22:05:21.235905	202.06
22:05:21.269949	202.06
22:05:21.303009	202.06
22:05:21.337020	202.06
22:05:21.372017	202.68
22:05:21.406008	202.68
22:05:21.440063	202.68
22:05:21.473125	203.97
22:05:21.508178	203.97
22:05:21.543306	203.97
22:05:21.577360	205.41
22:05:21.610369	205.41
22:05:21.644443	206.89
22:05:21.679447	206.89
22:05:21.714443	206.89
22:05:21.748455	208.38
22:05:21.781541	208.38
22:05:21.815656	208.38
22:05:21.849291	209.93
22:05:21.884290	209.93
22:05:21.918312	211.53
22:05:21.951311	211.53
22:05:21.985312	211.53
22:05:22.020312	213.18
22:05:22.055312	213.18
22:05:22.089365	213.18
22:05:22.122364	214.92
22:05:22.156429	214.92
22:05:22.191540	216.74
22:05:22.226529	216.74
22:05:22.259602	216.74
22:05:22.293711	218.73
22:05:22.327711	218.73
22:05:22.361701	218.73
22:05:22.395712	220.84
22:05:22.429790	220.84
22:05:22.463921	222.89
22:05:22.497974	222.89
22:05:22.531983	222.89
22:05:22.567028	224.79
22:05:22.601083	224.79
22:05:22.634175	224.79
22:05:22.668228	226.68
22:05:22.703228	226.68
22:05:22.738238	226.68
22:05:22.771962	228.64
22:05:22.805963	228.64
22:05:22.838971	230.53
22:05:22.872972	230.53
22:05:22.908016	230.53
22:05:22.942016	232.40
22:05:22.975198	232.40
22:05:23.009211	232.40
22:05:23.044270	234.34
22:05:23.079326	234.34
22:05:23.112324	236.33
22:05:23.146390	236.33
22:05:23.180439	236.33
22:05:23.215431	238.39
22:05:23.250487	238.39
22:05:23.283582	238.39
22:05:23.317730	240.42
22:05:23.350792	240.42
22:05:23.384782	242.44
22:05:23.419808	242.44
22:05:23.453864	242.44
22:05:23.487924	244.47
22:05:23.520987	244.47
22:05:23.556000	244.47
22:05:23.591053	246.40
22:05:23.625054	246.40
22:05:23.658053	248.14
22:05:23.692062	248.14
22:05:23.727116	248.14
22:05:23.762153	249.54
22:05:23.795222	249.54
22:05:23.829221	249.54
22:05:23.863224	250.61
22:05:23.897267	250.61
22:05:23.932268	250.61
22:05:23.965321	251.50
22:05:23.999330	251.50
22:05:24.033329	252.12
22:05:24.068393	252.12
22:05:24.102404	252.12
22:05:24.136500	252.24
22:05:24.170559	252.24
22:05:24.203682	252.24
22:05:24.238680	252.24
22:05:24.273680	252.24
22:05:24.307788	251.64
22:05:24.341787	251.64
22:05:24.374788	251.64
22:05:24.408796	250.24
22:05:24.443787	250.24
22:05:24.477787	250.24
22:05:24.511787	247.47
22:05:24.544857	247.47
22:05:24.579914	243.58
22:05:24.614908	243.58
22:05:24.648905	243.58
22:05:24.682905	239.28
22:05:24.715904	239.28
22:05:24.750914	239.28
22:05:24.785905	234.85
22:05:24.819914	234.85
22:05:24.853911	230.35
22:05:24.886913	230.35
22:05:24.920528	230.35
22:05:24.955519	225.78
22:05:24.989571	225.78
22:05:25.023601	225.78
22:05:25.056600	221.21
22:05:25.091592	221.21
22:05:25.126601	221.21
22:05:25.160592	216.65
22:05:25.194592	216.65
22:05:25.227644	212.20
22:05:25.263290	212.20
22:05:25.297357	212.20
22:05:25.331381	207.84
22:05:25.365370	207.84
22:05:25.399429	207.84
22:05:25.432429	203.67
22:05:25.467438	203.67
22:05:25.501438	199.58
22:05:25.535477	199.58
